order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,total_revenue,discounted_amount,total_cost,net_revenue,profit,profit_margin %
9576,2022-07-21,Second Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10000863,100,110,1,0.04,110,4.4,100,105.6,5.599999999999994,5.303030303030297
9577,2023-03-09,Second Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,TEC-MA-10004679,350,400,2,0.03,800,24.0,700,776.0,76.0,9.793814432989691
9578,2022-07-22,Second Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10004754,90,100,5,0.04,500,20.0,450,480.0,30.0,6.25
9579,2023-08-21,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10004586,870,1080,3,0.04,3240,129.6,2610,3110.4,500.4000000000001,16.087962962962965
9580,2023-12-22,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Storage,OFF-ST-10001370,60,70,1,0.02,70,1.4000000000000001,60,68.6,8.599999999999994,12.53644314868804
9581,2022-11-20,First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10001988,20,30,5,0.04,150,6.0,100,144.0,44.0,30.555555555555557
9582,2022-03-29,First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10003298,470,590,5,0.03,2950,88.5,2350,2861.5,511.5,17.875240258605626
9583,2023-05-16,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Fasteners,OFF-FA-10002988,10,10,6,0.03,60,1.7999999999999998,60,58.2,-1.7999999999999972,-3.092783505154634
9584,2022-12-07,Second Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,FUR-BO-10002213,330,400,1,0.04,400,16.0,330,384.0,54.0,14.0625
9585,2022-08-08,First Class,Home Office,United States,Detroit,Michigan,48234,Central,Office Supplies,Storage,OFF-ST-10000344,40,50,4,0.05,200,10.0,160,190.0,30.0,15.789473684210526
9586,2022-06-16,First Class,Corporate,United States,Miami,Florida,33142,South,Office Supplies,Paper,OFF-PA-10002319,30,30,1,0.04,30,1.2,30,28.8,-1.1999999999999993,-4.166666666666664
9587,2023-05-15,Same Day,Consumer,United States,Concord,California,94521,West,Office Supplies,Binders,OFF-BI-10002437,60,60,5,0.02,300,6.0,300,294.0,-6.0,-2.0408163265306123
9588,2023-06-17,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,OFF-ST-10001418,170,200,4,0.04,800,32.0,680,768.0,88.0,11.458333333333332
9589,2022-07-23,Standard Class,Consumer,United States,Wheeling,Illinois,60090,Central,Office Supplies,Art,OFF-AR-10000380,100,120,4,0.02,480,9.6,400,470.4,70.39999999999998,14.96598639455782
9590,2022-07-22,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10003036,20,20,3,0.05,60,3.0,60,57.0,-3.0,-5.263157894736842
9591,2023-05-27,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10002026,90,100,9,0.05,900,45.0,810,855.0,45.0,5.263157894736842
9592,2022-12-13,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,Furnishings,FUR-FU-10003691,20,20,5,0.04,100,4.0,100,96.0,-4.0,-4.166666666666666
9593,2023-03-22,Standard Class,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,Furnishings,FUR-FU-10003806,250,300,5,0.05,1500,75.0,1250,1425.0,175.0,12.280701754385964
9594,2023-03-10,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10002741,10,10,2,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
9595,2023-11-04,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10003845,10,10,2,0.02,20,0.4,20,19.6,-0.3999999999999986,-2.0408163265306047
9596,2022-01-18,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Appliances,OFF-AP-10001492,30,30,3,0.05,90,4.5,90,85.5,-4.5,-5.263157894736842
9597,2023-01-26,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Binders,OFF-BI-10004318,240,280,2,0.04,560,22.400000000000002,480,537.6,57.60000000000002,10.714285714285717
9598,2022-01-10,Standard Class,Corporate,United States,San Jose,California,95123,West,Technology,Phones,TEC-PH-10000193,100,110,3,0.03,330,9.9,300,320.1,20.100000000000023,6.279287722586699
9599,2023-11-03,Standard Class,Home Office,United States,Sacramento,California,95823,West,Furniture,Furnishings,FUR-FU-10003464,60,60,3,0.03,180,5.3999999999999995,180,174.6,-5.400000000000006,-3.0927835051546424
9600,2022-06-07,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Appliances,OFF-AP-10002403,40,40,1,0.04,40,1.6,40,38.4,-1.6000000000000014,-4.1666666666666705
9601,2023-07-03,Second Class,Corporate,United States,Mansfield,Texas,76063,Central,Office Supplies,Paper,OFF-PA-10003848,40,40,8,0.03,320,9.6,320,310.4,-9.600000000000023,-3.0927835051546464
9602,2022-06-03,Standard Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Office Supplies,Paper,OFF-PA-10001357,190,240,5,0.03,1200,36.0,950,1164.0,214.0,18.384879725085913
9603,2023-04-09,First Class,Consumer,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Supplies,OFF-SU-10004737,30,30,5,0.05,150,7.5,150,142.5,-7.5,-5.263157894736842
9604,2023-06-20,Standard Class,Corporate,United States,Rochester,New York,14609,East,Furniture,Tables,FUR-TA-10003715,360,380,3,0.02,1140,22.8,1080,1117.2,37.200000000000045,3.329752953813108
9605,2023-09-04,First Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Appliances,OFF-AP-10003099,160,200,4,0.03,800,24.0,640,776.0,136.0,17.525773195876287
9606,2023-05-11,Standard Class,Corporate,United States,Lancaster,Ohio,43130,East,Technology,Accessories,TEC-AC-10002323,60,70,4,0.04,280,11.200000000000001,240,268.8,28.80000000000001,10.714285714285717
9607,2022-04-17,Standard Class,Corporate,United States,Lancaster,Ohio,43130,East,Office Supplies,Storage,OFF-ST-10002344,150,190,3,0.04,570,22.8,450,547.2,97.20000000000005,17.76315789473685
9608,2023-08-23,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000007,20,20,6,0.05,120,6.0,120,114.0,-6.0,-5.263157894736842
9609,2022-07-10,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10000248,10,10,3,0.03,30,0.8999999999999999,30,29.1,-0.8999999999999986,-3.092783505154634
9610,2023-08-31,Second Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10002116,260,280,4,0.02,1120,22.400000000000002,1040,1097.6,57.59999999999991,5.247813411078709
9611,2022-08-06,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,OFF-LA-10002195,30,30,9,0.03,270,8.1,270,261.9,-8.100000000000023,-3.092783505154648
9612,2023-05-02,Standard Class,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Fasteners,OFF-FA-10000735,10,10,4,0.05,40,2.0,40,38.0,-2.0,-5.263157894736842
9613,2022-01-22,Standard Class,Consumer,United States,Woodland,California,95695,West,Technology,Phones,TEC-PH-10001299,230,240,2,0.02,480,9.6,460,470.4,10.399999999999977,2.2108843537414917
9614,2023-10-03,First Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Appliances,OFF-AP-10002892,20,20,1,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
9615,2022-08-29,First Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10002718,90,100,7,0.03,700,21.0,630,679.0,49.0,7.216494845360824
9616,2023-07-20,First Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10003527,1640,2030,2,0.02,4060,81.2,3280,3978.8,698.8000000000002,17.56308434703931
9617,2022-08-29,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10002255,10,10,2,0.04,20,0.8,20,19.2,-0.8000000000000007,-4.1666666666666705
9618,2023-08-03,Standard Class,Corporate,United States,Bowling Green,Ohio,43402,East,Technology,Copiers,TEC-CO-10002095,760,900,3,0.04,2700,108.0,2280,2592.0,312.0,12.037037037037036
9619,2022-10-27,Standard Class,Corporate,United States,Bowling Green,Ohio,43402,East,Office Supplies,Art,OFF-AR-10004022,80,90,3,0.02,270,5.4,240,264.6,24.600000000000023,9.29705215419502
9620,2022-01-24,Standard Class,Corporate,United States,Bowling Green,Ohio,43402,East,Technology,Accessories,TEC-AC-10002335,120,140,5,0.05,700,35.0,600,665.0,65.0,9.774436090225564
9621,2023-04-20,Standard Class,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Appliances,OFF-AP-10001634,20,20,6,0.02,120,2.4,120,117.6,-2.4000000000000057,-2.040816326530617
9623,2022-05-21,Standard Class,Home Office,United States,Lancaster,Ohio,43130,East,Office Supplies,Paper,OFF-PA-10000174,20,30,4,0.04,120,4.8,80,115.2,35.2,30.555555555555557
9624,2023-12-18,First Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,OFF-AP-10000240,20,20,2,0.02,40,0.8,40,39.2,-0.7999999999999972,-2.0408163265306047
9625,2023-08-11,First Class,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Tables,FUR-TA-10002855,280,310,3,0.04,930,37.2,840,892.8,52.799999999999955,5.9139784946236515
9626,2022-06-26,First Class,Consumer,United States,Dallas,Texas,75220,Central,Furniture,Bookcases,FUR-BO-10000780,340,410,3,0.05,1230,61.5,1020,1168.5,148.5,12.70860077021823
9627,2022-11-03,First Class,Corporate,United States,Lubbock,Texas,79424,Central,Office Supplies,Paper,OFF-PA-10001846,10,10,2,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
9628,2023-09-20,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10002049,10,10,3,0.04,30,1.2,30,28.8,-1.1999999999999993,-4.166666666666664
9629,2022-10-22,Standard Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Paper,OFF-PA-10002947,40,40,7,0.04,280,11.200000000000001,280,268.8,-11.199999999999989,-4.1666666666666625
9631,2023-08-22,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10002609,10,10,3,0.02,30,0.6,30,29.4,-0.6000000000000014,-2.040816326530617
9632,2023-06-28,Standard Class,Consumer,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10003215,170,180,6,0.03,1080,32.4,1020,1047.6,27.59999999999991,2.6345933562428323
9633,2023-08-12,Standard Class,Consumer,United States,Minneapolis,Minnesota,55407,Central,Office Supplies,Appliances,OFF-AP-10004785,80,90,8,0.04,720,28.8,640,691.2,51.200000000000045,7.407407407407414
9634,2022-04-04,First Class,Consumer,United States,Everett,Massachusetts,2149,East,Technology,Accessories,TEC-AC-10000865,140,180,3,0.03,540,16.2,420,523.8,103.79999999999995,19.816723940435274
9635,2023-09-25,First Class,Consumer,United States,Everett,Massachusetts,2149,East,Office Supplies,Storage,OFF-ST-10000615,80,80,7,0.05,560,28.0,560,532.0,-28.0,-5.263157894736842
9636,2022-01-31,First Class,Consumer,United States,Everett,Massachusetts,2149,East,Furniture,Chairs,FUR-CH-10000749,1320,1630,9,0.05,14670,733.5,11880,13936.5,2056.5,14.756215692605748
9637,2022-05-07,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10003553,110,140,2,0.04,280,11.200000000000001,220,268.8,48.80000000000001,18.154761904761905
9638,2022-04-23,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Furniture,Tables,FUR-TA-10003008,670,730,4,0.03,2920,87.6,2680,2832.4,152.4000000000001,5.380595961022458
9639,2022-03-26,Second Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,OFF-PA-10001846,10,10,2,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
9640,2022-11-27,Second Class,Consumer,United States,Concord,North Carolina,28027,South,Furniture,Tables,FUR-TA-10000198,3530,4300,13,0.05,55900,2795.0,45890,53105.0,7215.0,13.586291309669523
9641,2023-01-15,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10000390,20,20,5,0.03,100,3.0,100,97.0,-3.0,-3.0927835051546393
9642,2023-10-14,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000934,190,200,5,0.03,1000,30.0,950,970.0,20.0,2.0618556701030926
9643,2022-10-31,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10002780,400,440,6,0.05,2640,132.0,2400,2508.0,108.0,4.30622009569378
9644,2023-02-27,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004495,460,480,2,0.02,960,19.2,920,940.8,20.799999999999955,2.2108843537414917
9645,2023-11-08,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Technology,Accessories,TEC-AC-10002006,70,90,7,0.04,630,25.2,490,604.8,114.79999999999995,18.981481481481474
9646,2022-02-25,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Storage,OFF-ST-10002485,40,40,2,0.02,80,1.6,80,78.4,-1.5999999999999943,-2.0408163265306047
9647,2022-01-19,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,OFF-BI-10000778,70,70,2,0.02,140,2.8000000000000003,140,137.2,-2.8000000000000114,-2.0408163265306207
9648,2022-04-05,Standard Class,Consumer,United States,Coon Rapids,Minnesota,55433,Central,Office Supplies,Storage,OFF-ST-10000877,210,220,4,0.04,880,35.2,840,844.8,4.7999999999999545,0.5681818181818128
9649,2022-09-14,Standard Class,Consumer,United States,Coon Rapids,Minnesota,55433,Central,Technology,Phones,TEC-PH-10002103,240,280,3,0.03,840,25.2,720,814.8,94.79999999999995,11.634756995581732
9650,2023-09-07,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Bookcases,FUR-BO-10002213,3000,3410,8,0.02,27280,545.6,24000,26734.4,2734.4000000000015,10.228020827099172
9651,2022-08-16,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10004269,30,40,9,0.05,360,18.0,270,342.0,72.0,21.052631578947366
9652,2023-01-30,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Appliances,OFF-AP-10000055,50,60,2,0.05,120,6.0,100,114.0,14.0,12.280701754385964
9653,2022-07-16,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10002937,550,600,6,0.05,3600,180.0,3300,3420.0,120.0,3.508771929824561
9654,2022-07-02,Standard Class,Home Office,United States,Tucson,Arizona,85705,West,Technology,Accessories,TEC-AC-10001874,90,100,2,0.05,200,10.0,180,190.0,10.0,5.263157894736842
9656,2023-08-17,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10001876,90,100,3,0.04,300,12.0,270,288.0,18.0,6.25
9658,2023-06-01,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,OFF-AR-10003876,10,10,4,0.04,40,1.6,40,38.4,-1.6000000000000014,-4.1666666666666705
9659,2022-02-20,Standard Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10004983,470,580,4,0.02,2320,46.4,1880,2273.6,393.5999999999999,17.31175228712174
9660,2023-07-24,Second Class,Consumer,United States,Pomona,California,91767,West,Office Supplies,Labels,OFF-LA-10001982,20,20,5,0.03,100,3.0,100,97.0,-3.0,-3.0927835051546393
9661,2023-01-22,Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Technology,Phones,TEC-PH-10001459,2720,3020,9,0.04,27180,1087.2,24480,26092.8,1612.7999999999993,6.181015452538629
9662,2022-02-23,Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Technology,Accessories,TEC-AC-10002134,30,30,2,0.02,60,1.2,60,58.8,-1.2000000000000028,-2.040816326530617
9663,2022-01-01,Standard Class,Home Office,United States,Santa Barbara,California,93101,West,Technology,Phones,TEC-PH-10001760,430,480,3,0.05,1440,72.0,1290,1368.0,78.0,5.701754385964912
9664,2023-11-18,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10001511,160,190,3,0.02,570,11.4,480,558.6,78.60000000000002,14.070891514500541
9665,2022-08-16,Same Day,Corporate,United States,Riverside,California,92503,West,Office Supplies,Paper,OFF-PA-10003953,10,10,2,0.02,20,0.4,20,19.6,-0.3999999999999986,-2.0408163265306047
9666,2022-06-15,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10003268,100,120,3,0.04,360,14.4,300,345.6,45.60000000000002,13.19444444444445
9667,2022-02-03,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10001847,10,10,3,0.03,30,0.8999999999999999,30,29.1,-0.8999999999999986,-3.092783505154634
9668,2022-05-08,Standard Class,Consumer,United States,San Clemente,California,92672,West,Office Supplies,Binders,OFF-BI-10002764,20,20,7,0.03,140,4.2,140,135.8,-4.199999999999989,-3.0927835051546304
9669,2023-06-22,Standard Class,Consumer,United States,San Clemente,California,92672,West,Office Supplies,Envelopes,OFF-EN-10004386,60,70,3,0.04,210,8.4,180,201.6,21.599999999999994,10.714285714285712
9670,2022-07-20,Standard Class,Consumer,United States,Decatur,Alabama,35601,South,Office Supplies,Labels,OFF-LA-10001569,10,10,3,0.05,30,1.5,30,28.5,-1.5,-5.263157894736842
9671,2022-12-02,First Class,Corporate,United States,Greensboro,North Carolina,27405,South,Office Supplies,Art,OFF-AR-10001446,50,60,7,0.02,420,8.4,350,411.6,61.60000000000002,14.965986394557829
9672,2023-05-31,Standard Class,Consumer,United States,Dublin,California,94568,West,Technology,Phones,TEC-PH-10003442,20,20,5,0.04,100,4.0,100,96.0,-4.0,-4.166666666666666
9673,2022-09-12,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,OFF-PA-10000477,10,10,2,0.03,20,0.6,20,19.4,-0.6000000000000014,-3.0927835051546464
9674,2022-01-15,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10002645,1280,1500,5,0.04,7500,300.0,6400,7200.0,800.0,11.11111111111111
9675,2022-07-31,Second Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Storage,OFF-ST-10003123,20,30,1,0.03,30,0.8999999999999999,20,29.1,9.100000000000001,31.271477663230247
9676,2022-03-24,Standard Class,Consumer,United States,Bakersfield,California,93309,West,Furniture,Furnishings,FUR-FU-10001617,30,40,4,0.02,160,3.2,120,156.8,36.80000000000001,23.469387755102048
9677,2022-01-31,Standard Class,Corporate,United States,Richmond,Indiana,47374,Central,Office Supplies,Envelopes,OFF-EN-10003862,50,60,6,0.03,360,10.799999999999999,300,349.2,49.19999999999999,14.089347079037799
